DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	SEASON	DOY	DATE_TIME	DEPTH (m)	DOC (mg/L)	DOC (mM)	FILE NAME	DEPTH MASL
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	30	32.77	2.73	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	35	35.23	2.93	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	15	3.56	0.3	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	4.5	0.87	0.07	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	37	25.69	2.14	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	6	0.63	0.05	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	8	0.86	0.07	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	10	0.78	0.06	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	12	1.49	0.12	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	13	5.83	0.49	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	14	5.02	0.42	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	15	9.09	0.76	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	17	11.36	0.95	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	20	14.8	1.23	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	22	12.82	1.07	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	25	16.35	1.36	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	30	18.67	1.55	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	35	39.55	3.29	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L3	West Lake Bonney	BONW20	13		12/29/2005	5	0.61	0.05	LIMNO_DOC_0506.csv	
LIMNO_DOC	FRX0607L1	Lake Fryxell	FRXLT1	14		11/10/2006	6	2.32	0.19	LIMNO_DOC_0607.csv	11.440749
LIMNO_DOC	FRX0607L1	Lake Fryxell	FRXLT1	14		11/10/2006	7	4.47	0.37	LIMNO_DOC_0607.csv	10.440749
LIMNO_DOC	FRX0607L1	Lake Fryxell	FRXLT1	14		11/10/2006	8	4.4	0.37	LIMNO_DOC_0607.csv	9.440749
LIMNO_DOC	FRX0607L1	Lake Fryxell	FRXLT1	14		11/10/2006	9	5.2	0.43	LIMNO_DOC_0607.csv	8.440749
LIMNO_DOC	FRX0607L1	Lake Fryxell	FRXLT1	14		11/10/2006	17.5	20.22	1.68	LIMNO_DOC_0607.csv	-0.059251
LIMNO_DOC	FRX0607L1	Lake Fryxell	FRXLT1	14		11/10/2006	11	9.34	0.78	LIMNO_DOC_0607.csv	6.440749
LIMNO_DOC	FRX0607L1	Lake Fryxell	FRXLT1	14		11/10/2006	12	12.14	1.01	LIMNO_DOC_0607.csv	5.440749
LIMNO_DOC	FRX0607L1	Lake Fryxell	FRXLT1	14		11/10/2006	15	17.58	1.46	LIMNO_DOC_0607.csv	2.440749
LIMNO_DOC	FRX0607L1	Lake Fryxell	FRXLT1	14		11/10/2006	10	7.87	0.66	LIMNO_DOC_0607.csv	7.440749
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	22	2.19	0.18	LIMNO_DOC_0607.csv	52.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	25	2.24	0.19	LIMNO_DOC_0607.csv	49.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	27.2	2.22	0.18	LIMNO_DOC_0607.csv	46.9844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	4	0.79	0.07	LIMNO_DOC_0607.csv	70.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	5	0.71	0.06	LIMNO_DOC_0607.csv	69.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	6	1.11	0.09	LIMNO_DOC_0607.csv	68.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	8	1.52	0.13	LIMNO_DOC_0607.csv	66.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	10	1.97	0.16	LIMNO_DOC_0607.csv	64.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	12	2.03	0.17	LIMNO_DOC_0607.csv	62.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	14	2.14	0.18	LIMNO_DOC_0607.csv	60.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	16	2.24	0.19	LIMNO_DOC_0607.csv	58.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	18	2.37	0.2	LIMNO_DOC_0607.csv	56.1844
LIMNO_DOC	HOR0607L1	Lake Hoare	HORLT1	14		11/16/2006	20	2.23	0.19	LIMNO_DOC_0607.csv	54.1844
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	4.5	0.5	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	30	18.45	1.54	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	6	0.54	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	8	0.69	0.06	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	10	0.8	0.07	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	12	1.22	0.1	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	13	3.68	0.31	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	38	24.16	2.01	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	14	3.9	0.32	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	15	9.58	0.8	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	17	11.05	0.92	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	20	11.64	0.97	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	22	12.1	1.01	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	25	13.62	1.13	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	35	20.64	1.72	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L1	West Lake Bonney	BONW20	14		11/21/2006	5	0.54	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	37	32.37	2.7	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	35	29.1	2.42	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	30	29.46	2.45	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	25	26.93	2.24	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	22	16.51	1.37	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	20	11.63	0.97	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	15	3.72	0.31	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	13	1.33	0.11	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	12	0.84	0.07	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	10	0.72	0.06	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	8	0.54	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	6	0.41	0.03	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	5	0.58	0.05	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	4.5	2.74	0.23	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L1	East Lake Bonney	BONE30	14		11/24/2006	18	5.57	0.46	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	70	16.1	1.34	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	68	15.03	1.25	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	64	2.67	0.22	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	62	1.24	0.1	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	60	0.84	0.07	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	55	0.66	0.05	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	73	30.96	2.58	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	45	0.41	0.03	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	40	0.74	0.06	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	30	0.51	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	20	0.57	0.05	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	10	1.01	0.08	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	4.5	0.71	0.06	LIMNO_DOC_0607.csv	
LIMNO_DOC	VAN0607	Lake Vanda	VANLT1	14		11/28/2006	50	0.57	0.05	LIMNO_DOC_0607.csv	
LIMNO_DOC	FRX0607L2	Lake Fryxell	FRXLT1	14		12/10/2006	6	2.43	0.2	LIMNO_DOC_0607.csv	11.42958
LIMNO_DOC	FRX0607L2	Lake Fryxell	FRXLT1	14		12/10/2006	7	3.59	0.3	LIMNO_DOC_0607.csv	10.42958
LIMNO_DOC	FRX0607L2	Lake Fryxell	FRXLT1	14		12/10/2006	8	4.68	0.39	LIMNO_DOC_0607.csv	9.42958
LIMNO_DOC	FRX0607L2	Lake Fryxell	FRXLT1	14		12/10/2006	9	5.95	0.5	LIMNO_DOC_0607.csv	8.42958
LIMNO_DOC	FRX0607L2	Lake Fryxell	FRXLT1	14		12/10/2006	17.5	20.91	1.74	LIMNO_DOC_0607.csv	-0.07042
LIMNO_DOC	FRX0607L2	Lake Fryxell	FRXLT1	14		12/10/2006	11	9.58	0.8	LIMNO_DOC_0607.csv	6.42958
LIMNO_DOC	FRX0607L2	Lake Fryxell	FRXLT1	14		12/10/2006	12	12.28	1.02	LIMNO_DOC_0607.csv	5.42958
LIMNO_DOC	FRX0607L2	Lake Fryxell	FRXLT1	14		12/10/2006	15	17.02	1.42	LIMNO_DOC_0607.csv	2.42958
LIMNO_DOC	FRX0607L2	Lake Fryxell	FRXLT1	14		12/10/2006	10	7.68	0.64	LIMNO_DOC_0607.csv	7.42958
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	10	1.97	0.16	LIMNO_DOC_0607.csv	64.1999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	14	2.12	0.18	LIMNO_DOC_0607.csv	60.1999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	16	2.22	0.18	LIMNO_DOC_0607.csv	58.1999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	18	2.23	0.19	LIMNO_DOC_0607.csv	56.1999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	20	2.35	0.2	LIMNO_DOC_0607.csv	54.1999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	22	2.3	0.19	LIMNO_DOC_0607.csv	52.1999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	25	2.25	0.19	LIMNO_DOC_0607.csv	49.1999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	27.2	2.32	0.19	LIMNO_DOC_0607.csv	46.9999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	4	0.67	0.06	LIMNO_DOC_0607.csv	70.1999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	5	0.63	0.05	LIMNO_DOC_0607.csv	69.1999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	6	1.1	0.09	LIMNO_DOC_0607.csv	68.1999
LIMNO_DOC	HOR0607L2	Lake Hoare	HORLT1	14		12/14/2006	8	1.76	0.15	LIMNO_DOC_0607.csv	66.1999
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	4.5	0.46	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	35	20.19	1.68	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	30	17.27	1.44	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	25	12.77	1.06	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	22	11.09	0.92	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	20	10.81	0.9	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	17	10.37	0.86	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	15	8.81	0.73	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	14	3.41	0.28	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	13	2.45	0.2	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	12	0.87	0.07	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	10	0.73	0.06	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	8	0.65	0.05	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	6	0.44	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	5	0.38	0.03	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L2	West Lake Bonney	BONW20	14		12/17/2006	38	23.44	1.95	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	37	28.11	2.34	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	4.5	0.52	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	30	27.72	2.31	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	25	22.83	1.9	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	22	19.56	1.63	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	20	11.69	0.97	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	18	5.01	0.42	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	15	1.78	0.15	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	13	1	0.08	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	12	0.73	0.06	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	10	0.62	0.05	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	8	0.64	0.05	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	6	0.5	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	5	0.36	0.03	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L2	East Lake Bonney	BONE30	14		12/20/2006	35	31.69	2.64	LIMNO_DOC_0607.csv	
LIMNO_DOC	FRX0607L3	Lake Fryxell	FRXLT1	14		1/2/2007	8	5.73	0.48	LIMNO_DOC_0607.csv	9.39792
LIMNO_DOC	FRX0607L3	Lake Fryxell	FRXLT1	14		1/2/2007	9	6.53	0.54	LIMNO_DOC_0607.csv	8.39792
LIMNO_DOC	FRX0607L3	Lake Fryxell	FRXLT1	14		1/2/2007	10	8.01	0.67	LIMNO_DOC_0607.csv	7.39792
LIMNO_DOC	FRX0607L3	Lake Fryxell	FRXLT1	14		1/2/2007	17.5	21.97	1.83	LIMNO_DOC_0607.csv	-0.10208
LIMNO_DOC	FRX0607L3	Lake Fryxell	FRXLT1	14		1/2/2007	7	4.7	0.39	LIMNO_DOC_0607.csv	10.39792
LIMNO_DOC	FRX0607L3	Lake Fryxell	FRXLT1	14		1/2/2007	12	14.39	1.2	LIMNO_DOC_0607.csv	5.39792
LIMNO_DOC	FRX0607L3	Lake Fryxell	FRXLT1	14		1/2/2007	11	10.91	0.91	LIMNO_DOC_0607.csv	6.39792
LIMNO_DOC	FRX0607L3	Lake Fryxell	FRXLT1	14		1/2/2007	6	3.63	0.3	LIMNO_DOC_0607.csv	11.39792
LIMNO_DOC	FRX0607L3	Lake Fryxell	FRXLT1	14		1/2/2007	15	31.01	2.58	LIMNO_DOC_0607.csv	2.39792
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	18	2.24	0.19	LIMNO_DOC_0607.csv	56.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	16	2.26	0.19	LIMNO_DOC_0607.csv	58.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	14	2.18	0.18	LIMNO_DOC_0607.csv	60.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	20	2.26	0.19	LIMNO_DOC_0607.csv	54.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	22	2.28	0.19	LIMNO_DOC_0607.csv	52.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	25	2.25	0.19	LIMNO_DOC_0607.csv	49.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	27.2	2.25	0.19	LIMNO_DOC_0607.csv	46.9662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	10	1.9	0.16	LIMNO_DOC_0607.csv	64.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	8	1.72	0.14	LIMNO_DOC_0607.csv	66.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	6	1.1	0.09	LIMNO_DOC_0607.csv	68.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	12	2.04	0.17	LIMNO_DOC_0607.csv	62.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	4	0.63	0.05	LIMNO_DOC_0607.csv	70.1662
LIMNO_DOC	HOR0607L3	Lake Hoare	HORLT1	14		1/3/2007	5	0.83	0.07	LIMNO_DOC_0607.csv	69.1662
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	18	7.2	0.6	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	15	4.53	0.38	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	13	1.33	0.11	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	12	0.94	0.08	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	10	0.81	0.07	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	8	0.8	0.07	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	6	0.79	0.07	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	5	0.84	0.07	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	4.5	0.74	0.06	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	37	33.01	2.75	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	35	32.56	2.71	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	30	31.17	2.6	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	25	27.62	2.3	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	20	13.35	1.11	LIMNO_DOC_0607.csv	
LIMNO_DOC	EB0607L3	East Lake Bonney	BONE30	14		1/4/2007	22	22.58	1.88	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	35	23.51	1.96	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	38	26.93	2.24	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	25	15.3	1.27	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	22	13.69	1.14	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	20	13.23	1.1	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	17	12.91	1.07	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	15	13.27	1.1	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	14	6.62	0.55	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	13	5.23	0.44	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	12	1.1	0.09	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	10	0.8	0.07	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	8	0.75	0.06	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	6	0.61	0.05	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	5	0.52	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	4.5	0.53	0.04	LIMNO_DOC_0607.csv	
LIMNO_DOC	WB0607L3	West Lake Bonney	BONW20	14		1/6/2007	30	19.77	1.65	LIMNO_DOC_0607.csv	
LIMNO_DOC	FRX0708L1	Lake Fryxell	FRXLT1	15		11/11/2007	5	1.59	0.13	LIMNO_DOC_0708.csv	12.44053
LIMNO_DOC	FRX0708L1	Lake Fryxell	FRXLT1	15		11/11/2007	6	2.77	0.23	LIMNO_DOC_0708.csv	11.44053
LIMNO_DOC	FRX0708L1	Lake Fryxell	FRXLT1	15		11/11/2007	7	2.48	0.21	LIMNO_DOC_0708.csv	10.44053
LIMNO_DOC	FRX0708L1	Lake Fryxell	FRXLT1	15		11/11/2007	8	4.57	0.38	LIMNO_DOC_0708.csv	9.44053
LIMNO_DOC	FRX0708L1	Lake Fryxell	FRXLT1	15		11/11/2007	17.5	21.15	1.76	LIMNO_DOC_0708.csv	-0.05947
LIMNO_DOC	FRX0708L1	Lake Fryxell	FRXLT1	15		11/11/2007	10	7.49	0.62	LIMNO_DOC_0708.csv	7.44053
LIMNO_DOC	FRX0708L1	Lake Fryxell	FRXLT1	15		11/11/2007	11	7.82	0.65	LIMNO_DOC_0708.csv	6.44053
LIMNO_DOC	FRX0708L1	Lake Fryxell	FRXLT1	15		11/11/2007	12	12.68	1.06	LIMNO_DOC_0708.csv	5.44053
LIMNO_DOC	FRX0708L1	Lake Fryxell	FRXLT1	15		11/11/2007	15	16.15	1.34	LIMNO_DOC_0708.csv	2.44053
