DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	SEASON	DATE_TIME	DEPTH (m)	PPR (ug C/L*d)	FILE NAME	DEPTH MASL
LIMNO_PPR	HOA9899L3	Lake Hoare	HORLT1	6	12/26/1998	6	0.356	PPR9899.xls	67.929
LIMNO_PPR	HOA9899L3	Lake Hoare	HORLT1	6	12/26/1998	8	0.462	PPR9899.xls	65.929
LIMNO_PPR	HOA9899L3	Lake Hoare	HORLT1	6	12/26/1998	10	0.156	PPR9899.xls	63.929
LIMNO_PPR	HOA9899L3	Lake Hoare	HORLT1	6	12/26/1998	12	0.165	PPR9899.xls	61.929
LIMNO_PPR	HOA9899L3	Lake Hoare	HORLT1	6	12/26/1998	14	0.026	PPR9899.xls	59.929
LIMNO_PPR	HOA9899L3	Lake Hoare	HORLT1	6	12/26/1998	16	0.032	PPR9899.xls	57.929
LIMNO_PPR	HOA9899L3	Lake Hoare	HORLT1	6	12/26/1998	18	0.019	PPR9899.xls	55.929
LIMNO_PPR	HOA9899L3	Lake Hoare	HORLT1	6	12/26/1998	20		PPR9899.xls	53.929
LIMNO_PPR	HOA9899L3	Lake Hoare	HORLT1	6	12/26/1998	22		PPR9899.xls	51.929
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	4.5	0.171	PPR9899.xls	
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	5	0.134	PPR9899.xls	
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	6	0.28	PPR9899.xls	
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	8	0.619	PPR9899.xls	
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	10	0.712	PPR9899.xls	
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	12	1.849	PPR9899.xls	
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	13	1.311	PPR9899.xls	
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	15	0.484	PPR9899.xls	
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	18	0.323	PPR9899.xls	
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	20	0.053	PPR9899.xls	
LIMNO_PPR	EB9899L3	East Lake Bonney	BONE30	6	12/30/1998	22	0	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	4.5	0.518	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	5	0.478	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	6	0.563	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	8	0.537	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	10	0.765	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	12	6.26	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	13	6.042	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	14	1.755	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	15	0.524	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	17	0.422	PPR9899.xls	
LIMNO_PPR	WB9899L3	West Lake Bonney	BONW20	6	1/1/1999	20	0	PPR9899.xls	
LIMNO_PPR	FRX9900L1	Lake Fryxell	FRXLT1	7	10/30/1999	4.5		PPR9900.xls	12.606178
LIMNO_PPR	FRX9900L1	Lake Fryxell	FRXLT1	7	10/30/1999	5	7.662	PPR9900.xls	12.106178
LIMNO_PPR	FRX9900L1	Lake Fryxell	FRXLT1	7	10/30/1999	6	1.973	PPR9900.xls	11.106178
LIMNO_PPR	FRX9900L1	Lake Fryxell	FRXLT1	7	10/30/1999	7	1.091	PPR9900.xls	10.106178
LIMNO_PPR	FRX9900L1	Lake Fryxell	FRXLT1	7	10/30/1999	8	0.612	PPR9900.xls	9.106178
LIMNO_PPR	FRX9900L1	Lake Fryxell	FRXLT1	7	10/30/1999	9	0.3	PPR9900.xls	8.106178
LIMNO_PPR	FRX9900L1	Lake Fryxell	FRXLT1	7	10/30/1999	10	0.307	PPR9900.xls	7.106178
LIMNO_PPR	FRX9900L1	Lake Fryxell	FRXLT1	7	10/30/1999	11	0.245	PPR9900.xls	6.106178
LIMNO_PPR	FRX9900L1	Lake Fryxell	FRXLT1	7	10/30/1999	12	0.265	PPR9900.xls	5.106178
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	4.5	1.17	PPR9900.xls	
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	5	0.74	PPR9900.xls	
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	6	1.161	PPR9900.xls	
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	8	1.265	PPR9900.xls	
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	10	1.183	PPR9900.xls	
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	12	0.986	PPR9900.xls	
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	13	0.706	PPR9900.xls	
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	15	0.568	PPR9900.xls	
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	18	0.197	PPR9900.xls	
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	20	0.012	PPR9900.xls	
LIMNO_PPR	EB9900L1	East Lake Bonney	BONE30	7	11/6/1999	22		PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	4.5	0.321	PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	5	0.511	PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	6	0.879	PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	8	1.209	PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	10	0.964	PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	12	1.921	PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	13	7.483	PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	14	1.991	PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	15	0.683	PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	17	0.027	PPR9900.xls	
LIMNO_PPR	WB9900L1	West Lake Bonney	BONW20	7	11/11/1999	20	0.135	PPR9900.xls	
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	4.5	1.182	PPR9900.xls	69.38466497
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	5	1.516	PPR9900.xls	68.88466497
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	6	2.595	PPR9900.xls	67.88466497
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	8	2.779	PPR9900.xls	65.88466497
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	10	1.997	PPR9900.xls	63.88466497
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	12	0.777	PPR9900.xls	61.88466497
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	14	0.862	PPR9900.xls	59.88466497
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	16	0.499	PPR9900.xls	57.88466497
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	18	0.143	PPR9900.xls	55.88466497
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	20		PPR9900.xls	53.88466497
LIMNO_PPR	HOA9900L1	Lake Hoare	HORLT1	7	11/17/1999	22		PPR9900.xls	51.88466497
LIMNO_PPR	FRX9900L2	Lake Fryxell	FRXLT1	7	11/27/1999	4.5		PPR9900.xls	12.58115558
LIMNO_PPR	FRX9900L2	Lake Fryxell	FRXLT1	7	11/27/1999	5	3.21	PPR9900.xls	12.08115558
LIMNO_PPR	FRX9900L2	Lake Fryxell	FRXLT1	7	11/27/1999	6	2.668	PPR9900.xls	11.08115558
LIMNO_PPR	FRX9900L2	Lake Fryxell	FRXLT1	7	11/27/1999	7	2.545	PPR9900.xls	10.08115558
LIMNO_PPR	FRX9900L2	Lake Fryxell	FRXLT1	7	11/27/1999	8	1.252	PPR9900.xls	9.08115558
LIMNO_PPR	FRX9900L2	Lake Fryxell	FRXLT1	7	11/27/1999	9	1.085	PPR9900.xls	8.08115558
LIMNO_PPR	FRX9900L2	Lake Fryxell	FRXLT1	7	11/27/1999	10	0.254	PPR9900.xls	7.08115558
LIMNO_PPR	FRX9900L2	Lake Fryxell	FRXLT1	7	11/27/1999	11	0.614	PPR9900.xls	6.08115558
LIMNO_PPR	FRX9900L2	Lake Fryxell	FRXLT1	7	11/27/1999	12	0	PPR9900.xls	5.08115558
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	4.5	2.842	PPR9900.xls	
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	5	1.153	PPR9900.xls	
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	6	1.151	PPR9900.xls	
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	8	1.466	PPR9900.xls	
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	10	1.048	PPR9900.xls	
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	12	1.696	PPR9900.xls	
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	13	1.816	PPR9900.xls	
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	15	1.527	PPR9900.xls	
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	18	1.003	PPR9900.xls	
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	20	0.068	PPR9900.xls	
LIMNO_PPR	EB9900L2	East Lake Bonney	BONE30	7	12/3/1999	22		PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	4.5	0.235	PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	5	0.466	PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	6	0.582	PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	8	0.563	PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	10	0.65	PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	12	3.123	PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	13	2.567	PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	14	3.363	PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	15	1.384	PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	17	0.018	PPR9900.xls	
LIMNO_PPR	WB9900L2	West Lake Bonney	BONW20	7	12/5/1999	20	0	PPR9900.xls	
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	4.5	0	PPR9900.xls	69.36597939
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	5	0.024	PPR9900.xls	68.86597939
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	6	0.084	PPR9900.xls	67.86597939
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	8	0.138	PPR9900.xls	65.86597939
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	10	0.064	PPR9900.xls	63.86597939
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	12	0.027	PPR9900.xls	61.86597939
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	14	0.014	PPR9900.xls	59.86597939
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	16	0.015	PPR9900.xls	57.86597939
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	18	0.01	PPR9900.xls	55.86597939
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	20		PPR9900.xls	53.86597939
LIMNO_PPR	HOA9900L2	Lake Hoare	HORLT1	7	12/12/1999	22		PPR9900.xls	51.86597939
LIMNO_PPR	FRX9900L3	Lake Fryxell	FRXLT1	7	12/23/1999	4.5		PPR9900.xls	12.57271414
LIMNO_PPR	FRX9900L3	Lake Fryxell	FRXLT1	7	12/23/1999	5	1.836	PPR9900.xls	12.07271414
LIMNO_PPR	FRX9900L3	Lake Fryxell	FRXLT1	7	12/23/1999	6	2.233	PPR9900.xls	11.07271414
LIMNO_PPR	FRX9900L3	Lake Fryxell	FRXLT1	7	12/23/1999	7	1.831	PPR9900.xls	10.07271414
LIMNO_PPR	FRX9900L3	Lake Fryxell	FRXLT1	7	12/23/1999	8	1.352	PPR9900.xls	9.07271414
LIMNO_PPR	FRX9900L3	Lake Fryxell	FRXLT1	7	12/23/1999	9	0.567	PPR9900.xls	8.07271414
LIMNO_PPR	FRX9900L3	Lake Fryxell	FRXLT1	7	12/23/1999	10	0.658	PPR9900.xls	7.07271414
LIMNO_PPR	FRX9900L3	Lake Fryxell	FRXLT1	7	12/23/1999	11	0.566	PPR9900.xls	6.07271414
LIMNO_PPR	FRX9900L3	Lake Fryxell	FRXLT1	7	12/23/1999	12	0.045	PPR9900.xls	5.07271414
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	4.5	0.344	PPR9900.xls	
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	5	0.307	PPR9900.xls	
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	6	0.407	PPR9900.xls	
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	8	0.518	PPR9900.xls	
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	10	0.663	PPR9900.xls	
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	12	1.304	PPR9900.xls	
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	13	0.823	PPR9900.xls	
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	15	0.316	PPR9900.xls	
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	18	0.252	PPR9900.xls	
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	20	0.038	PPR9900.xls	
LIMNO_PPR	EB9900L3	East Lake Bonney	BONE30	7	12/28/1999	22	0.008	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	4.5	2.172	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	5	2.795	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	6	2.235	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	8	0.79	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	10	1.088	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	12	6.409	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	13	2.844	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	14	1.268	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	15	0.547	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	17	0.085	PPR9900.xls	
LIMNO_PPR	WB9900L3	West Lake Bonney	BONW20	7	12/30/1999	20	0.04	PPR9900.xls	
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	4.5	1.517	PPR9900.xls	69.39
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	5	0.267	PPR9900.xls	68.89
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	6	1.008	PPR9900.xls	67.89
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	8	0.817	PPR9900.xls	65.89
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	10	0.573	PPR9900.xls	63.89
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	12	0.383	PPR9900.xls	61.89
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	14	0.224	PPR9900.xls	59.89
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	16	0.111	PPR9900.xls	57.89
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	18	0.082	PPR9900.xls	55.89
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	20		PPR9900.xls	53.89
LIMNO_PPR	HOA9900L3	Lake Hoare	HORLT1	7	1/4/2000	22		PPR9900.xls	51.89
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	4.5	0.39	PPR0001.xls	
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	5	0.467	PPR0001.xls	
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	6	0.609	PPR0001.xls	
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	8	0.726	PPR0001.xls	
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	10	0.725	PPR0001.xls	
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	12	0.739	PPR0001.xls	
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	13	0.413	PPR0001.xls	
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	15	0.256	PPR0001.xls	
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	18	0.075	PPR0001.xls	
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	20	0.081	PPR0001.xls	
LIMNO_PPR	EB0001L1	East Lake Bonney	BONE30	8	10/29/2000	22	0.009	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	4.5	0.884	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	5	0.925	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	6	0.891	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	8	0.844	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	10	0.743	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	12	1.938	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	13	5.478	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	14	1.1	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	15	0.204	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	17	0.045	PPR0001.xls	
LIMNO_PPR	WB0001L1	West Lake Bonney	BONW20	8	11/1/2000	20	0.088	PPR0001.xls	
LIMNO_PPR	FRX0001L1	Lake Fryxell	FRXLT1	8	11/7/2000	4.5		PPR0001.xls	12.44799648
LIMNO_PPR	FRX0001L1	Lake Fryxell	FRXLT1	8	11/7/2000	5		PPR0001.xls	11.94799648
LIMNO_PPR	FRX0001L1	Lake Fryxell	FRXLT1	8	11/7/2000	6		PPR0001.xls	10.94799648
LIMNO_PPR	FRX0001L1	Lake Fryxell	FRXLT1	8	11/7/2000	7		PPR0001.xls	9.94799648
LIMNO_PPR	FRX0001L1	Lake Fryxell	FRXLT1	8	11/7/2000	8		PPR0001.xls	8.94799648
LIMNO_PPR	FRX0001L1	Lake Fryxell	FRXLT1	8	11/7/2000	9		PPR0001.xls	7.94799648
LIMNO_PPR	FRX0001L1	Lake Fryxell	FRXLT1	8	11/7/2000	10		PPR0001.xls	6.94799648
LIMNO_PPR	FRX0001L1	Lake Fryxell	FRXLT1	8	11/7/2000	11		PPR0001.xls	5.94799648
LIMNO_PPR	FRX0001L1	Lake Fryxell	FRXLT1	8	11/7/2000	12		PPR0001.xls	4.94799648
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	4.5		PPR0001.xls	69.23791925
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	5	1.454	PPR0001.xls	68.73791925
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	6	2.923	PPR0001.xls	67.73791925
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	8	3.131	PPR0001.xls	65.73791925
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	10	2.424	PPR0001.xls	63.73791925
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	12	1.238	PPR0001.xls	61.73791925
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	14	0.698	PPR0001.xls	59.73791925
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	16	0.338	PPR0001.xls	57.73791925
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	18	0.218	PPR0001.xls	55.73791925
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	20	0.157	PPR0001.xls	53.73791925
LIMNO_PPR	HOR0001L1	Lake Hoare	HORLT1	8	11/11/2000	22	0.108	PPR0001.xls	51.73791925
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	4.5	0.109	PPR0001.xls	
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	5	0.134	PPR0001.xls	
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	6	0.249	PPR0001.xls	
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	8	0.434	PPR0001.xls	
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	10	0.47	PPR0001.xls	
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	12	1.025	PPR0001.xls	
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	13	1.537	PPR0001.xls	
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	15	1.164	PPR0001.xls	
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	18	0.498	PPR0001.xls	
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	20	0.046	PPR0001.xls	
LIMNO_PPR	EB0001L2	East Lake Bonney	BONE30	8	11/25/2000	22	0.04	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	4.5	0.246	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	5	0.475	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	6	0.405	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	8	0.428	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	10	0.638	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	12	1.742	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	13	1.992	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	14	1.557	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	15	0.529	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	17	0.125	PPR0001.xls	
LIMNO_PPR	WB0001L2	West Lake Bonney	BONW20	8	11/28/2000	20	0.022	PPR0001.xls	
LIMNO_PPR	FRX0001L2	Lake Fryxell	FRXLT1	8	12/3/2000	4.5		PPR0001.xls	12.438547
LIMNO_PPR	FRX0001L2	Lake Fryxell	FRXLT1	8	12/3/2000	5	0.036	PPR0001.xls	11.938547
LIMNO_PPR	FRX0001L2	Lake Fryxell	FRXLT1	8	12/3/2000	6	2.135	PPR0001.xls	10.938547
LIMNO_PPR	FRX0001L2	Lake Fryxell	FRXLT1	8	12/3/2000	7	1.986	PPR0001.xls	9.938547
LIMNO_PPR	FRX0001L2	Lake Fryxell	FRXLT1	8	12/3/2000	8	0.49	PPR0001.xls	8.938547
LIMNO_PPR	FRX0001L2	Lake Fryxell	FRXLT1	8	12/3/2000	9	3.809	PPR0001.xls	7.938547
LIMNO_PPR	FRX0001L2	Lake Fryxell	FRXLT1	8	12/3/2000	10	1.414	PPR0001.xls	6.938547
LIMNO_PPR	FRX0001L2	Lake Fryxell	FRXLT1	8	12/3/2000	11	1.184	PPR0001.xls	5.938547
LIMNO_PPR	FRX0001L2	Lake Fryxell	FRXLT1	8	12/3/2000	12	0	PPR0001.xls	4.938547
LIMNO_PPR	HOR0001L2	Lake Hoare	HORLT1	8	12/8/2000	4.5		PPR0001.xls	69.22592055
LIMNO_PPR	HOR0001L2	Lake Hoare	HORLT1	8	12/8/2000	5	0.956	PPR0001.xls	68.72592055
LIMNO_PPR	HOR0001L2	Lake Hoare	HORLT1	8	12/8/2000	6	1.597	PPR0001.xls	67.72592055
LIMNO_PPR	HOR0001L2	Lake Hoare	HORLT1	8	12/8/2000	8	2.456	PPR0001.xls	65.72592055
LIMNO_PPR	HOR0001L2	Lake Hoare	HORLT1	8	12/8/2000	10	1.473	PPR0001.xls	63.72592055
LIMNO_PPR	HOR0001L2	Lake Hoare	HORLT1	8	12/8/2000	12	1.282	PPR0001.xls	61.72592055
LIMNO_PPR	HOR0001L2	Lake Hoare	HORLT1	8	12/8/2000	14	0.812	PPR0001.xls	59.72592055
