DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	DATE_TIME	COUNT_DATE	DEPTH (m)	TOTAL_BACT (cells/ml)	COCCOID (cells/ml)	ROD (cells/ml)	FILAMENTOUS >5 µm (cells/ml)	FILE NAME	DEPTH MASL	DYE	NON-FILAMENTOUS <5µm cell/ml	
LIMNO_BACT_ENUM	HOR0405L1	Lake Hoare	HORLT1	11/3/2004	00:00.0	4	1250000	70800	1180000	0	LIMNO_BACT_ENUM_0405.csv	70.00722	Sybr Gold	1250800	
LIMNO_BACT_ENUM	HOR0405L1	Lake Hoare	HORLT1	11/3/2004	00:00.0	5	966000	76700	890000	0	LIMNO_BACT_ENUM_0405.csv	69.00722	Sybr Gold	966700	
LIMNO_BACT_ENUM	HOR0405L1	Lake Hoare	HORLT1	11/3/2004	00:00.0	6	1220000	115000	1110000	0	LIMNO_BACT_ENUM_0405.csv	68.00722	Sybr Gold	1225000	
LIMNO_BACT_ENUM	HOR0405L1	Lake Hoare	HORLT1	11/3/2004	00:00.0	8	893000	101000	787000	4960	LIMNO_BACT_ENUM_0405.csv	66.00722	Sybr Gold	888000	
LIMNO_BACT_ENUM	HOR0405L1	Lake Hoare	HORLT1	11/3/2004	00:00.0	10	787000	79500	706000	1740	LIMNO_BACT_ENUM_0405.csv	64.00722	Sybr Gold	785500	
LIMNO_BACT_ENUM	HOR0405L1	Lake Hoare	HORLT1	11/3/2004	00:00.0	14	705000	78700	627000	0	LIMNO_BACT_ENUM_0405.csv	60.00722	Sybr Gold	705700	
LIMNO_BACT_ENUM	HOR0405L1	Lake Hoare	HORLT1	11/3/2004	00:00.0	16	234000	23200	210000	749	LIMNO_BACT_ENUM_0405.csv	58.00722	Sybr Gold	233200	
LIMNO_BACT_ENUM	HOR0405L1	Lake Hoare	HORLT1	11/3/2004	00:00.0	18	241000	35300	206000	0	LIMNO_BACT_ENUM_0405.csv	56.00722	Sybr Gold	241300	
LIMNO_BACT_ENUM	HOR0405L1	Lake Hoare	HORLT1	11/3/2004	00:00.0	20	174000	13400	160000	535	LIMNO_BACT_ENUM_0405.csv	54.00722	Sybr Gold	173400	
LIMNO_BACT_ENUM	HOR0405L2	Lake Hoare	HORLT1	12/6/2004	00:00.0	5	570000	36900	531000	2000	LIMNO_BACT_ENUM_0405.csv	69.04116	Sybr Gold	567900	
LIMNO_BACT_ENUM	HOR0405L2	Lake Hoare	HORLT1	12/6/2004	00:00.0	6	552000	36400	515000	888	LIMNO_BACT_ENUM_0405.csv	68.04116	Sybr Gold	551400	
LIMNO_BACT_ENUM	HOR0405L2	Lake Hoare	HORLT1	12/6/2004	00:00.0	8	566000	50900	515000	0	LIMNO_BACT_ENUM_0405.csv	66.04116	Sybr Gold	565900	
LIMNO_BACT_ENUM	HOR0405L2	Lake Hoare	HORLT1	12/6/2004	00:00.0	10	501000	37300	464000	0	LIMNO_BACT_ENUM_0405.csv	64.04116	Sybr Gold	501300	
LIMNO_BACT_ENUM	HOR0405L2	Lake Hoare	HORLT1	12/6/2004	00:00.0	12	339000	33300	306000	0	LIMNO_BACT_ENUM_0405.csv	62.04116	Sybr Gold	339300	
LIMNO_BACT_ENUM	HOR0405L2	Lake Hoare	HORLT1	12/6/2004	00:00.0	14	751000	94700	656000	707	LIMNO_BACT_ENUM_0405.csv	60.04116	Sybr Gold	750700	
LIMNO_BACT_ENUM	HOR0405L2	Lake Hoare	HORLT1	12/6/2004	00:00.0	16	335000	37300	296000	1330	LIMNO_BACT_ENUM_0405.csv	58.04116	Sybr Gold	333300	
LIMNO_BACT_ENUM	HOR0405L2	Lake Hoare	HORLT1	12/6/2004	00:00.0	18	184000	33300	151000	0	LIMNO_BACT_ENUM_0405.csv	56.04116	Sybr Gold	184300	
LIMNO_BACT_ENUM	HOR0405L3	Lake Hoare	HORLT1	12/30/2004	00:00.0	4	120000	8650	111000	585	LIMNO_BACT_ENUM_0405.csv	70.1495	Sybr Gold	119650	
LIMNO_BACT_ENUM	HOR0405L3	Lake Hoare	HORLT1	12/30/2004	00:00.0	5	296000	22400	272000	1570	LIMNO_BACT_ENUM_0405.csv	69.1495	Sybr Gold	294400	
LIMNO_BACT_ENUM	HOR0405L3	Lake Hoare	HORLT1	12/30/2004	00:00.0	6	665000	52700	613000	0	LIMNO_BACT_ENUM_0405.csv	68.1495	Sybr Gold	665700	
LIMNO_BACT_ENUM	HOR0405L3	Lake Hoare	HORLT1	12/30/2004	00:00.0	8	658000	37100	621000	0	LIMNO_BACT_ENUM_0405.csv	66.1495	Sybr Gold	658100	
LIMNO_BACT_ENUM	HOR0405L3	Lake Hoare	HORLT1	12/30/2004	00:00.0	10	470000	33000	436000	1180	LIMNO_BACT_ENUM_0405.csv	64.1495	Sybr Gold	469000	
LIMNO_BACT_ENUM	HOR0405L3	Lake Hoare	HORLT1	12/30/2004	00:00.0	12	647000	24400	623000	0	LIMNO_BACT_ENUM_0405.csv	62.1495	Sybr Gold	647400	
LIMNO_BACT_ENUM	HOR0405L3	Lake Hoare	HORLT1	12/30/2004	00:00.0	14	650000	47700	603000	0	LIMNO_BACT_ENUM_0405.csv	60.1495	Sybr Gold	650700	
LIMNO_BACT_ENUM	HOR0405L3	Lake Hoare	HORLT1	12/30/2004	00:00.0	16	419000	29700	390000	0	LIMNO_BACT_ENUM_0405.csv	58.1495	Sybr Gold	419700	
LIMNO_BACT_ENUM	HOR0405L3	Lake Hoare	HORLT1	12/30/2004	00:00.0	18	297000	36500	260000	0	LIMNO_BACT_ENUM_0405.csv	56.1495	Sybr Gold	296500	
LIMNO_BACT_ENUM	HOR0405L3	Lake Hoare	HORLT1	12/30/2004	00:00.0	20	321000	52400	268000	0	LIMNO_BACT_ENUM_0405.csv	54.1495	Sybr Gold	320400	
LIMNO_BACT_ENUM	FRX0405L1	Lake Fryxell	FRXLT1	10/28/2004	00:00.0	6	1840000	169000	1670000	888	LIMNO_BACT_ENUM_0405.csv	11.23883697	Sybr Gold	1839000	
LIMNO_BACT_ENUM	FRX0405L1	Lake Fryxell	FRXLT1	10/28/2004	00:00.0	7	705000	91400	615000	0	LIMNO_BACT_ENUM_0405.csv	10.23883697	Sybr Gold	706400	
LIMNO_BACT_ENUM	FRX0405L1	Lake Fryxell	FRXLT1	10/28/2004	00:00.0	9	596000	105000	487000	4440	LIMNO_BACT_ENUM_0405.csv	8.23883697	Sybr Gold	592000	
LIMNO_BACT_ENUM	FRX0405L1	Lake Fryxell	FRXLT1	10/28/2004	00:00.0	10	1290000	143000	1120000	30200	LIMNO_BACT_ENUM_0405.csv	7.23883697	Sybr Gold	1263000	
LIMNO_BACT_ENUM	FRX0405L1	Lake Fryxell	FRXLT1	10/28/2004	00:00.0	11	765000	97600	600000	67500	LIMNO_BACT_ENUM_0405.csv	6.23883697	Sybr Gold	697600	
LIMNO_BACT_ENUM	FRX0405L1	Lake Fryxell	FRXLT1	10/28/2004	00:00.0	12	1700000	58500	1570000	63000	LIMNO_BACT_ENUM_0405.csv	5.23883697	Sybr Gold	1628500	
LIMNO_BACT_ENUM	FRX0405L1	Lake Fryxell	FRXLT1	10/28/2004	00:00.0	15	1090000	101000	935000	55900	LIMNO_BACT_ENUM_0405.csv	2.23883697	Sybr Gold	1036000	
LIMNO_BACT_ENUM	FRX0405L1	Lake Fryxell	FRXLT1	10/28/2004	00:00.0	17.5	1930000	508000	1340000	83700	LIMNO_BACT_ENUM_0405.csv	-0.26116303	Sybr Gold	1848000	
LIMNO_BACT_ENUM	FRX0405L2	Lake Fryxell	FRXLT1	12/1/2004	00:00.0	6	1280000	251000	1030000	0	LIMNO_BACT_ENUM_0405.csv	11.251613	Sybr Gold	1281000	
LIMNO_BACT_ENUM	FRX0405L2	Lake Fryxell	FRXLT1	12/1/2004	00:00.0	7	1340000	156000	1180000	0	LIMNO_BACT_ENUM_0405.csv	10.251613	Sybr Gold	1336000	
LIMNO_BACT_ENUM	FRX0405L2	Lake Fryxell	FRXLT1	12/1/2004	00:00.0	8	1100000	149000	944000	3460	LIMNO_BACT_ENUM_0405.csv	9.251613	Sybr Gold	1093000	
LIMNO_BACT_ENUM	FRX0405L2	Lake Fryxell	FRXLT1	12/1/2004	00:00.0	9	1270000	114000	1140000	12300	LIMNO_BACT_ENUM_0405.csv	8.251613	Sybr Gold	1254000	
LIMNO_BACT_ENUM	EB0405L3	East Lake Bonney	BONE30	12/31/2004	00:00.0	12	116000	9290	105000	1550	LIMNO_BACT_ENUM_0405.csv	50.988932	Sybr Gold	114290	
LIMNO_BACT_ENUM	WB0405L1	West Lake Bonney	BONW20	11/12/2004	00:00.0	10	280000	25800	252000	2700	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	277800	
LIMNO_BACT_ENUM	WB0405L2	West Lake Bonney	BONW20	12/12/2004	00:00.0	5	264000	29200	228000	7190	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	257200	
LIMNO_BACT_ENUM	WB0405L2	West Lake Bonney	BONW20	12/12/2004	00:00.0	35	40800	2180	38300	280	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	40480	
LIMNO_BACT_ENUM	WB0405L3	West Lake Bonney	BONW20	1/1/2005	00:00.0	15	225000	2750	213000	9360	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	215750	
LIMNO_BACT_ENUM	HOR0405L1	Lake Hoare	HORLT1	11/3/2004	00:00.0	12	458000	43900	414000	0	LIMNO_BACT_ENUM_0405.csv	62.00722	Sybr Gold	457900	
LIMNO_BACT_ENUM	HOR0405L2	Lake Hoare	HORLT1	12/6/2004	00:00.0	20	166000	25000	141000	555	LIMNO_BACT_ENUM_0405.csv	54.04116	Sybr Gold	166000	
LIMNO_BACT_ENUM	FRX0405L2	Lake Fryxell	FRXLT1	12/1/2004	00:00.0	11	742000	210000	517000	15000	LIMNO_BACT_ENUM_0405.csv	6.251613	Sybr Gold	727000	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	11/29/2004	00:00.0	10	82400	7470	71000	3850	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	78470	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	12/2/2004	00:00.0	73	1820000	385000	1410000	26800	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	1795000	
LIMNO_BACT_ENUM	FRX0405L2	Lake Fryxell	FRXLT1	12/1/2004	00:00.0	10	785000	130000	634000	21200	LIMNO_BACT_ENUM_0405.csv	7.251613	Sybr Gold	764000	
LIMNO_BACT_ENUM	FRX0405L2	Lake Fryxell	FRXLT1	12/1/2004	00:00.0	12	1090000	279000	753000	58800	LIMNO_BACT_ENUM_0405.csv	5.251613	Sybr Gold	1032000	
LIMNO_BACT_ENUM	FRX0405L2	Lake Fryxell	FRXLT1	12/1/2004	00:00.0	15	2630000	733000	1820000	76400	LIMNO_BACT_ENUM_0405.csv	2.251613	Sybr Gold	2553000	
LIMNO_BACT_ENUM	FRX0405L2	Lake Fryxell	FRXLT1	12/2/2004	00:00.0	17.5	1440000	38200	1370000	33400	LIMNO_BACT_ENUM_0405.csv	-0.246396	Sybr Gold	1408200	
LIMNO_BACT_ENUM	FRX0405L3	Lake Fryxell	FRXLT1	12/29/2004	00:00.0	6	1990000	198000	1790000	0	LIMNO_BACT_ENUM_0405.csv	11.437961	Sybr Gold	1988000	
LIMNO_BACT_ENUM	FRX0405L3	Lake Fryxell	FRXLT1	12/29/2004	00:00.0	7	1420000	165000	1250000	6900	LIMNO_BACT_ENUM_0405.csv	10.437961	Sybr Gold	1415000	
LIMNO_BACT_ENUM	FRX0405L3	Lake Fryxell	FRXLT1	12/29/2004	00:00.0	8	1700000	124000	1570000	0	LIMNO_BACT_ENUM_0405.csv	9.437961	Sybr Gold	1694000	
LIMNO_BACT_ENUM	FRX0405L3	Lake Fryxell	FRXLT1	12/29/2004	00:00.0	9	1720000	75200	1640000	3790	LIMNO_BACT_ENUM_0405.csv	8.437961	Sybr Gold	1715200	
LIMNO_BACT_ENUM	FRX0405L3	Lake Fryxell	FRXLT1	12/29/2004	00:00.0	10	2830000	107000	2670000	50600	LIMNO_BACT_ENUM_0405.csv	7.437961	Sybr Gold	2777000	
LIMNO_BACT_ENUM	FRX0405L3	Lake Fryxell	FRXLT1	12/29/2004	00:00.0	11	3060000	212000	2770000	83500	LIMNO_BACT_ENUM_0405.csv	6.437961	Sybr Gold	2982000	
LIMNO_BACT_ENUM	FRX0405L3	Lake Fryxell	FRXLT1	12/29/2004	00:00.0	12	1050000	69900	974000	6130	LIMNO_BACT_ENUM_0405.csv	5.437961	Sybr Gold	1043900	
LIMNO_BACT_ENUM	FRX0405L3	Lake Fryxell	FRXLT1	12/29/2004	00:00.0	15	4590000	94200	4330000	163000	LIMNO_BACT_ENUM_0405.csv	2.437961	Sybr Gold	4424200	
LIMNO_BACT_ENUM	FRX0405L3	Lake Fryxell	FRXLT1	12/29/2004	00:00.0	17.5	4000000	316000	3540000	145000	LIMNO_BACT_ENUM_0405.csv	-0.062039	Sybr Gold	3856000	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	11/29/2004	00:00.0	5	59200	4240	52300	2700	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	56540	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	11/29/2004	00:00.0	20	51700	3490	45900	2330	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	49390	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	11/29/2004	00:00.0	30	22400	3490	17600	1370	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	21090	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	11/29/2004	00:00.0	40	14000	2570	10500	888	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	13070	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	11/29/2004	00:00.0	45	16100	2100	10300	3690	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	12400	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	11/29/2004	00:00.0	50	31100	5440	21700	3870	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	27140	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	11/29/2004	00:00.0	55	6740	1800	4940	0	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	6740	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	12/2/2004	00:00.0	60	10800	2730	7300	754	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	10030	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	12/2/2004	00:00.0	62	8190	1160	5440	1580	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	6600	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	12/2/2004	00:00.0	64	19500	3340	15400	704	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	18740	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	12/2/2004	00:00.0	68	104000	11300	87500	4790	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	98800	
LIMNO_BACT_ENUM	VAN0405	Lake Vanda	VANLT1	12/2/2004	00:00.0	70	1610000	1220000	385000	0	LIMNO_BACT_ENUM_0405.csv		Sybr Gold	1605000	
LIMNO_BACT_ENUM	FRX0506L1	Lake Fryxell	FRXLT1	11/11/2005	00:00.0	7	1330000	225000	1100000	4430	LIMNO_BACT_ENUM_0506.csv	10.341901	Sybr Gold	1325000	
LIMNO_BACT_ENUM	FRX0506L1	Lake Fryxell	FRXLT1	11/11/2005	00:00.0	8	1660000	302000	1340000	23000	LIMNO_BACT_ENUM_0506.csv	9.341901	Sybr Gold	1642000	
LIMNO_BACT_ENUM	FRX0506L1	Lake Fryxell	FRXLT1	11/11/2005	00:00.0	9	2210000	409000	1780000	19500	LIMNO_BACT_ENUM_0506.csv	8.341901	Sybr Gold	2189000	
LIMNO_BACT_ENUM	FRX0506L1	Lake Fryxell	FRXLT1	11/11/2005	00:00.0	10	2820000	721000	2050000	46000	LIMNO_BACT_ENUM_0506.csv	7.341901	Sybr Gold	2771000	
LIMNO_BACT_ENUM	FRX0506L1	Lake Fryxell	FRXLT1	11/11/2005	00:00.0	11	1310000	313000	934000	60300	LIMNO_BACT_ENUM_0506.csv	6.341901	Sybr Gold	1247000	
LIMNO_BACT_ENUM	FRX0506L1	Lake Fryxell	FRXLT1	11/11/2005	00:00.0	12	2540000	523000	1950000	68900	LIMNO_BACT_ENUM_0506.csv	5.341901	Sybr Gold	2473000	
LIMNO_BACT_ENUM	FRX0506L1	Lake Fryxell	FRXLT1	11/11/2005	00:00.0	15	2370000	661000	1620000	82700	LIMNO_BACT_ENUM_0506.csv	2.341901	Sybr Gold	2281000	
LIMNO_BACT_ENUM	FRX0506L1	Lake Fryxell	FRXLT1	11/11/2005	00:00.0	17.3	3550000	900000	2480000	165000	LIMNO_BACT_ENUM_0506.csv	0.041901	Sybr Gold	3380000	
LIMNO_BACT_ENUM	FRX0506L2	Lake Fryxell	FRXLT1	12/6/2005	00:00.0	6	2210000	368000	1840000	6890	LIMNO_BACT_ENUM_0506.csv	11.318209	Sybr Gold	2208000	
LIMNO_BACT_ENUM	FRX0506L2	Lake Fryxell	FRXLT1	12/6/2005	00:00.0	7	1620000	294000	1320000	4100	LIMNO_BACT_ENUM_0506.csv	10.318209	Sybr Gold	1614000	
LIMNO_BACT_ENUM	FRX0506L2	Lake Fryxell	FRXLT1	12/6/2005	00:00.0	9	1430000	201000	1220000	15500	LIMNO_BACT_ENUM_0506.csv	8.318209	Sybr Gold	1421000	
LIMNO_BACT_ENUM	FRX0506L2	Lake Fryxell	FRXLT1	12/6/2005	00:00.0	10	2710000	723000	1900000	89600	LIMNO_BACT_ENUM_0506.csv	7.318209	Sybr Gold	2623000	
LIMNO_BACT_ENUM	FRX0506L2	Lake Fryxell	FRXLT1	12/6/2005	00:00.0	11	2060000	433000	1540000	85300	LIMNO_BACT_ENUM_0506.csv	6.318209	Sybr Gold	1973000	
LIMNO_BACT_ENUM	FRX0506L2	Lake Fryxell	FRXLT1	12/6/2005	00:00.0	12	2000000	316000	1590000	86200	LIMNO_BACT_ENUM_0506.csv	5.318209	Sybr Gold	1906000	
LIMNO_BACT_ENUM	FRX0506L2	Lake Fryxell	FRXLT1	12/6/2005	00:00.0	15	2960000	614000	2260000	86100	LIMNO_BACT_ENUM_0506.csv	2.318209	Sybr Gold	2874000	
LIMNO_BACT_ENUM	FRX0506L2	Lake Fryxell	FRXLT1	12/6/2005	00:00.0	18	2880000	864000	1950000	72400	LIMNO_BACT_ENUM_0506.csv	-0.681791	Sybr Gold	2814000	
LIMNO_BACT_ENUM	FRX0506L3	Lake Fryxell	FRXLT1	12/26/2005	00:00.0	6	1850000	210000	1620000	14700	LIMNO_BACT_ENUM_0506.csv	11.408197	Sybr Gold	1830000	
LIMNO_BACT_ENUM	FRX0506L3	Lake Fryxell	FRXLT1	12/26/2005	00:00.0	7	1580000	166000	1410000	3680	LIMNO_BACT_ENUM_0506.csv	10.408197	Sybr Gold	1576000	
LIMNO_BACT_ENUM	FRX0506L3	Lake Fryxell	FRXLT1	12/26/2005	00:00.0	8	1650000	107000	1530000	16500	LIMNO_BACT_ENUM_0506.csv	9.408197	Sybr Gold	1637000	
LIMNO_BACT_ENUM	FRX0506L3	Lake Fryxell	FRXLT1	12/26/2005	00:00.0	9	2640000	906000	1630000	103000	LIMNO_BACT_ENUM_0506.csv	8.408197	Sybr Gold	2536000	
LIMNO_BACT_ENUM	FRX0506L3	Lake Fryxell	FRXLT1	12/26/2005	00:00.0	10	2130000	777000	1260000	89800	LIMNO_BACT_ENUM_0506.csv	7.408197	Sybr Gold	2037000	
LIMNO_BACT_ENUM	FRX0506L3	Lake Fryxell	FRXLT1	12/26/2005	00:00.0	11	1260000	504000	713000	45400	LIMNO_BACT_ENUM_0506.csv	6.408197	Sybr Gold	1217000	
LIMNO_BACT_ENUM	FRX0506L3	Lake Fryxell	FRXLT1	12/26/2005	00:00.0	15	2070000	453000	1570000	44200	LIMNO_BACT_ENUM_0506.csv	2.408197	Sybr Gold	2023000	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	4	780000	219000	561000	0	LIMNO_BACT_ENUM_0506.csv	70.0422	Sybr Gold	780000	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	5	819000	169000	642000	7560	LIMNO_BACT_ENUM_0506.csv	69.0422	Sybr Gold	811000	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	6	792000	122000	671000	0	LIMNO_BACT_ENUM_0506.csv	68.0422	Sybr Gold	793000	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	10	740000	123000	618000	0	LIMNO_BACT_ENUM_0506.csv	64.0422	Sybr Gold	741000	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	12	811000	150000	662000	0	LIMNO_BACT_ENUM_0506.csv	62.0422	Sybr Gold	812000	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	14	1170000	254000	912000	0	LIMNO_BACT_ENUM_0506.csv	60.0422	Sybr Gold	1166000	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	16	464000	92000	372000	0	LIMNO_BACT_ENUM_0506.csv	58.0422	Sybr Gold	464000	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	18	509000	95300	413000	663	LIMNO_BACT_ENUM_0506.csv	56.0422	Sybr Gold	508300	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	20	319000	57900	259000	2240	LIMNO_BACT_ENUM_0506.csv	54.0422	Sybr Gold	316900	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	22	426000	75000	349000	1380	LIMNO_BACT_ENUM_0506.csv	52.0422	Sybr Gold	424000	
LIMNO_BACT_ENUM	HOR0506L1	Lake Hoare	HORLT1	11/16/2005	00:00.0	25	278000	54900	221000	2150	LIMNO_BACT_ENUM_0506.csv	49.0422	Sybr Gold	275900	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	4	224000	42800	178000	3010	LIMNO_BACT_ENUM_0506.csv	70.0807	Sybr Gold	220800	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	5	291000	36600	253000	1410	LIMNO_BACT_ENUM_0506.csv	69.0807	Sybr Gold	289600	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	6	827000	104000	721000	1330	LIMNO_BACT_ENUM_0506.csv	68.0807	Sybr Gold	825000	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	8	757000	80900	676000	0	LIMNO_BACT_ENUM_0506.csv	66.0807	Sybr Gold	756900	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	10	807000	60300	746000	663	LIMNO_BACT_ENUM_0506.csv	64.0807	Sybr Gold	806300	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	12	911000	80200	830000	704	LIMNO_BACT_ENUM_0506.csv	62.0807	Sybr Gold	910200	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	14	713000	91700	620000	1960	LIMNO_BACT_ENUM_0506.csv	60.0807	Sybr Gold	711700	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	16	772000	102000	667000	2810	LIMNO_BACT_ENUM_0506.csv	58.0807	Sybr Gold	769000	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	18	565000	69600	493000	1990	LIMNO_BACT_ENUM_0506.csv	56.0807	Sybr Gold	562600	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	20	307000	59800	247000	0	LIMNO_BACT_ENUM_0506.csv	54.0807	Sybr Gold	306800	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	22	331000	49700	281000	0	LIMNO_BACT_ENUM_0506.csv	52.0807	Sybr Gold	330700	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	25	219000	47100	170000	1410	LIMNO_BACT_ENUM_0506.csv	49.0807	Sybr Gold	217100	
LIMNO_BACT_ENUM	HOR0506L2	Lake Hoare	HORLT1	12/10/2005	00:00.0	27.7	366000	93500	268000	3980	LIMNO_BACT_ENUM_0506.csv	46.3807	Sybr Gold	361500	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	4	251000	30100	218000	2800	LIMNO_BACT_ENUM_0506.csv	70.1358	Sybr Gold	248100	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	5	190000	48400	141000	636	LIMNO_BACT_ENUM_0506.csv	69.1358	Sybr Gold	189400	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	6	312000	36400	276000	0	LIMNO_BACT_ENUM_0506.csv	68.1358	Sybr Gold	312400	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	8	729000	85200	643000	0	LIMNO_BACT_ENUM_0506.csv	66.1358	Sybr Gold	728200	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	10	938000	106000	832000	0	LIMNO_BACT_ENUM_0506.csv	64.1358	Sybr Gold	938000	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	14	677000	78100	595000	4340	LIMNO_BACT_ENUM_0506.csv	60.1358	Sybr Gold	673100	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	16	419000	32300	383000	3960	LIMNO_BACT_ENUM_0506.csv	58.1358	Sybr Gold	415300	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	18	358000	65300	290000	2640	LIMNO_BACT_ENUM_0506.csv	56.1358	Sybr Gold	355300	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	20	245000	40800	201000	2970	LIMNO_BACT_ENUM_0506.csv	54.1358	Sybr Gold	241800	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	22	298000	41300	253000	4200	LIMNO_BACT_ENUM_0506.csv	52.1358	Sybr Gold	294300	
LIMNO_BACT_ENUM	HOR0506L3	Lake Hoare	HORLT1	12/27/2005	00:00.0	25	304000	58800	243000	2100	LIMNO_BACT_ENUM_0506.csv	49.1358	Sybr Gold	301800	
LIMNO_BACT_ENUM	VAN0506	Lake Vanda	VANLT1	12/5/2005	00:00.0	4.5	42700	1550	39900	1270	LIMNO_BACT_ENUM_0506.csv		Sybr Gold	41450	
LIMNO_BACT_ENUM	VAN0506	Lake Vanda	VANLT1	12/5/2005	00:00.0	10	40100	1920	36400	1720	LIMNO_BACT_ENUM_0506.csv		Sybr Gold	38320	
