studyName,Event Number,Year,Datetime GMT,Grid Line Intended,Grid Station Intended,Station Name,Bottle Number,Depth (m),DOC (µmol/L),Notes
LMG08-01,394,2008,,400,140,400.14,17,23,47,
LMG08-01,394,2008,,400,140,400.14,19,9,49.9,
LMG08-01,394,2008,,400,140,400.14,21,3,46.5,
LMG08-01,394,2008,,400,140,400.14,23,0,46,
LMG08-01,405,2008,,400,160,400.16,1,360,43.4,
LMG08-01,405,2008,,400,160,400.16,3,250,42.2,
LMG08-01,405,2008,,400,160,400.16,5,200,43.5,
LMG08-01,405,2008,,400,160,400.16,7,150,44.7,
LMG08-01,405,2008,,400,160,400.16,9,90,45.3,
LMG08-01,405,2008,,400,160,400.16,11,73,44.1,
LMG08-01,405,2008,,400,160,400.16,13,62,45.5,
LMG08-01,405,2008,,400,160,400.16,15,36,45.8,
LMG08-01,405,2008,,400,160,400.16,17,26,48.4,
LMG08-01,405,2008,,400,160,400.16,19,11,47.5,
LMG08-01,405,2008,,400,160,400.16,21,4,46.4,
LMG08-01,405,2008,,400,160,400.16,23,0,47.2,
LMG08-01,415,2008,,400,180,400.18,1,2700,-999,
LMG08-01,415,2008,,400,180,400.18,3,1500,41.2,
LMG08-01,415,2008,,400,180,400.18,5,1000,43.6,
LMG08-01,415,2008,,400,180,400.18,7,250,43,
LMG08-01,415,2008,,400,180,400.18,9,95,42.7,
LMG08-01,415,2008,,400,180,400.18,11,75,43.8,
LMG08-01,415,2008,,400,180,400.18,13,58,51.2,
LMG08-01,415,2008,,400,180,400.18,15,48,45.5,
LMG08-01,415,2008,,400,180,400.18,17,34,52.6,
LMG08-01,415,2008,,400,180,400.18,19,15,45.3,
LMG08-01,415,2008,,400,180,400.18,21,4,63.4,
LMG08-01,415,2008,,400,180,400.18,23,0,45.4,
LMG08-01,430,2008,,400,200,400.2,1,2700,41.7,
LMG08-01,430,2008,,400,200,400.2,2,1500,42.7,
LMG08-01,430,2008,,400,200,400.2,3,1000,40,
LMG08-01,430,2008,,400,200,400.2,4,500,40,
LMG08-01,430,2008,,400,200,400.2,5,200,38.3,
LMG08-01,430,2008,,400,200,400.2,9,106,41.6,
LMG08-01,430,2008,,400,200,400.2,10,90,44.7,
LMG08-01,430,2008,,400,200,400.2,11,57,44.9,
LMG08-01,430,2008,,400,200,400.2,13,38,41.3,
LMG08-01,430,2008,,400,200,400.2,15,21,40.8,
LMG08-01,430,2008,,400,200,400.2,19,8,45.5,
LMG08-01,430,2008,,400,200,400.2,23,0,44.7,
LMG08-01,433,2008,,300,200,300.2,1,3100,42.5,
LMG08-01,433,2008,,300,200,300.2,3,2000,41.4,
LMG08-01,433,2008,,300,200,300.2,5,1000,42.1,
LMG08-01,433,2008,,300,200,300.2,7,500,40.4,
LMG08-01,433,2008,,300,200,300.2,9,140,42,
LMG08-01,433,2008,,300,200,300.2,11,82,43.5,
LMG08-01,433,2008,,300,200,300.2,13,65,44.1,
LMG08-01,433,2008,,300,200,300.2,15,43,47.7,
LMG08-01,433,2008,,300,200,300.2,17,30,43.9,
LMG08-01,433,2008,,300,200,300.2,19,13,45.7,
LMG08-01,433,2008,,300,200,300.2,21,5,51.6,
LMG08-01,433,2008,,300,200,300.2,23,0,42,
LMG08-01,449,2008,,300,180,300.18,1,3000,42.3,
LMG08-01,449,2008,,300,180,300.18,3,2000,42.9,
LMG08-01,449,2008,,300,180,300.18,5,1000,39.1,
LMG08-01,449,2008,,300,180,300.18,7,500,41.2,
LMG08-01,449,2008,,300,180,300.18,9,175,40.1,
LMG08-01,449,2008,,300,180,300.18,11,77,42,
LMG08-01,449,2008,,300,180,300.18,13,64,41.4,
LMG08-01,449,2008,,300,180,300.18,15,42,50.9,
LMG08-01,449,2008,,300,180,300.18,17,28,46.9,
LMG08-01,449,2008,,300,180,300.18,19,15,48.5,
LMG08-01,449,2008,,300,180,300.18,21,6,50.9,
LMG08-01,449,2008,,300,180,300.18,23,0,51.4,
LMG08-01,455,2008,,300,160,300.16,1,500,-999,
LMG08-01,455,2008,,300,160,300.16,3,300,41.5,
LMG08-01,455,2008,,300,160,300.16,5,200,39.7,
LMG08-01,455,2008,,300,160,300.16,7,90,-999,
LMG08-01,455,2008,,300,160,300.16,9,60,43.3,
LMG08-01,455,2008,,300,160,300.16,11,50,41.3,
LMG08-01,455,2008,,300,160,300.16,13,40,40.9,
LMG08-01,455,2008,,300,160,300.16,15,28,47.2,
LMG08-01,455,2008,,300,160,300.16,17,20,42.2,
LMG08-01,455,2008,,300,160,300.16,19,10,44.3,
LMG08-01,455,2008,,300,160,300.16,21,4,50.6,
LMG08-01,455,2008,,300,160,300.16,23,0,46.6,
LMG08-01,463,2008,,300,140,300.14,1,510,38.9,
LMG08-01,463,2008,,300,140,300.14,3,350,38.2,
LMG08-01,463,2008,,300,140,300.14,5,220,41.5,
LMG08-01,463,2008,,300,140,300.14,7,150,42.3,
LMG08-01,463,2008,,300,140,300.14,9,100,44.2,
LMG08-01,463,2008,,300,140,300.14,11,65,41.3,
LMG08-01,463,2008,,300,140,300.14,13,52.5,40.9,
LMG08-01,463,2008,,300,140,300.14,15,27.5,42.5,
LMG08-01,463,2008,,300,140,300.14,17,19,44.6,
LMG08-01,463,2008,,300,140,300.14,19,9,43.4,
LMG08-01,463,2008,,300,140,300.14,21,3.5,44.4,
LMG08-01,463,2008,,300,140,300.14,23,0,43.2,
LMG08-01,473,2008,,300,120,300.12,1,470,39.6,
LMG08-01,473,2008,,300,120,300.12,3,400,40.7,
LMG08-01,473,2008,,300,120,300.12,5,300,39.9,
LMG08-01,473,2008,,300,120,300.12,7,200,39,
LMG08-01,473,2008,,300,120,300.12,9,100,38.1,
LMG08-01,473,2008,,300,120,300.12,11,67.5,40.7,
LMG08-01,473,2008,,300,120,300.12,13,59,41.9,
LMG08-01,473,2008,,300,120,300.12,15,29.5,43.1,
LMG08-01,473,2008,,300,120,300.12,17,21.5,44.6,
LMG08-01,473,2008,,300,120,300.12,19,10,48,
LMG08-01,473,2008,,300,120,300.12,21,4,43.8,
LMG08-01,473,2008,,300,120,300.12,23,0,46,
LMG08-01,486,2008,,300,100,300.1,1,500,39.9,
LMG08-01,486,2008,,300,100,300.1,3,250,42.8,
LMG08-01,486,2008,,300,100,300.1,5,150,43.1,
LMG08-01,486,2008,,300,100,300.1,7,80,43.7,
LMG08-01,486,2008,,300,100,300.1,11,68,42.3,
LMG08-01,486,2008,,300,100,300.1,13,55,42.5,
LMG08-01,486,2008,,300,100,300.1,15,33,50.9,
LMG08-01,486,2008,,300,100,300.1,17,23,45.3,
LMG08-01,486,2008,,300,100,300.1,19,11,45.4,
LMG08-01,486,2008,,300,100,300.1,21,4,46.2,
LMG08-01,486,2008,,300,100,300.1,23,0,45.4,
LMG08-01,494,2008,,300,80,300.08,1,410,42.3,
LMG08-01,494,2008,,300,80,300.08,3,300,43.3,
LMG08-01,494,2008,,300,80,300.08,5,200,47.9,
LMG08-01,494,2008,,300,80,300.08,7,160,42.8,
LMG08-01,494,2008,,300,80,300.08,11,89,42.6,
LMG08-01,494,2008,,300,80,300.08,12,70,44.2,
LMG08-01,494,2008,,300,80,300.08,13,42,48.3,
LMG08-01,494,2008,,300,80,300.08,15,28,48.8,
LMG08-01,494,2008,,300,80,300.08,19,13,47.2,
LMG08-01,494,2008,,300,80,300.08,21,5,44.9,
LMG08-01,494,2008,,300,80,300.08,23,0,45.3,
LMG08-01,505,2008,,300,60,300.06,1,200,42.3,
LMG08-01,505,2008,,300,60,300.06,3,150,40.2,
LMG08-01,505,2008,,300,60,300.06,5,125,41.7,
LMG08-01,505,2008,,300,60,300.06,7,100,44.6,
LMG08-01,505,2008,,300,60,300.06,9,70,43,
LMG08-01,505,2008,,300,60,300.06,11,58,42.5,
LMG08-01,505,2008,,300,60,300.06,13,47.5,45.3,
LMG08-01,505,2008,,300,60,300.06,15,24,45.8,
LMG08-01,505,2008,,300,60,300.06,17,16,49.2,
LMG08-01,505,2008,,300,60,300.06,19,9,50.3,
LMG08-01,505,2008,,300,60,300.06,21,4,47.8,
LMG08-01,505,2008,,300,60,300.06,23,0,50.5,
LMG08-01,511,2008,,300,40,300.04,1,665,40.5,
LMG08-01,511,2008,,300,40,300.04,3,450,38.4,
LMG08-01,511,2008,,300,40,300.04,5,300,41.1,
LMG08-01,511,2008,,300,40,300.04,7,200,41.6,
LMG08-01,511,2008,,300,40,300.04,9,90,41.9,
LMG08-01,511,2008,,300,40,300.04,11,55,43.2,
LMG08-01,511,2008,,300,40,300.04,13,43,44.2,
LMG08-01,511,2008,,300,40,300.04,15,23,46.8,
LMG08-01,511,2008,,300,40,300.04,17,16,50.6,
LMG08-01,511,2008,,300,40,300.04,19,7.5,45.6,
LMG08-01,511,2008,,300,40,300.04,21,3,48.3,
LMG08-01,511,2008,,300,40,300.04,23,0,44.4,
LMG08-01,522,2008,,200,260,200.26,1,3650,40.4,
LMG08-01,522,2008,,200,260,200.26,3,2000,39.5,
LMG08-01,522,2008,,200,260,200.26,5,1000,41.9,
LMG08-01,522,2008,,200,260,200.26,7,300,38.5,
LMG08-01,522,2008,,200,260,200.26,9,80,40.4,
LMG08-01,522,2008,,200,260,200.26,11,65,42.5,
LMG08-01,522,2008,,200,260,200.26,13,55,43.6,
LMG08-01,522,2008,,200,260,200.26,15,36,44.9,
LMG08-01,522,2008,,200,260,200.26,17,26,44.5,
LMG08-01,522,2008,,200,260,200.26,19,11,44.4,
LMG08-01,522,2008,,200,260,200.26,21,5,44.9,
LMG08-01,522,2008,,200,260,200.26,23,0,48.3,
LMG08-01,531,2008,,200,240,200.24,1,460,39.6,
LMG08-01,531,2008,,200,240,200.24,3,300,40.7,
LMG08-01,531,2008,,200,240,200.24,5,200,40.4,
LMG08-01,531,2008,,200,240,200.24,7,100,40.2,
LMG08-01,531,2008,,200,240,200.24,11,78,41.5,
LMG08-01,531,2008,,200,240,200.24,13,35,46.8,
LMG08-01,531,2008,,200,240,200.24,15,26,45.7,
LMG08-01,531,2008,,200,240,200.24,12,63,43.5,
LMG08-01,531,2008,,200,240,200.24,19,12,-999,
LMG08-01,531,2008,,200,240,200.24,21,5,45.5,
LMG08-01,531,2008,,200,240,200.24,23,0,44.7,
LMG08-01,538,2008,,200,220,200.22,1,3600,39.4,
LMG08-01,538,2008,,200,220,200.22,3,2000,39.3,
LMG08-01,538,2008,,200,220,200.22,5,1000,38.5,
LMG08-01,538,2008,,200,220,200.22,7,600,44,
LMG08-01,538,2008,,200,220,200.22,9,300,40,
LMG08-01,538,2008,,200,220,200.22,11,92,43.7,
LMG08-01,538,2008,,200,220,200.22,13,83,43.3,
LMG08-01,538,2008,,200,220,200.22,15,47,-999,
LMG08-01,538,2008,,200,220,200.22,17,33,42.3,
LMG08-01,538,2008,,200,220,200.22,19,15,43.8,
LMG08-01,538,2008,,200,220,200.22,21,5,46.5,
LMG08-01,538,2008,,200,220,200.22,23,0,45.7,
LMG08-01,542,2008,,200,200,200.2,1,3691,40.5,
LMG08-01,542,2008,,200,200,200.2,3,2000,40.6,
LMG08-01,542,2008,,200,200,200.2,5,1000,-999,
LMG08-01,542,2008,,200,200,200.2,7,250,40.1,
LMG08-01,542,2008,,200,200,200.2,9,125,40.8,
LMG08-01,542,2008,,200,200,200.2,11,88,41,
LMG08-01,542,2008,,200,200,200.2,13,75,41.7,
LMG08-01,542,2008,,200,200,200.2,15,46,44.1,
LMG08-01,542,2008,,200,200,200.2,17,32,45,
LMG08-01,542,2008,,200,200,200.2,19,12.5,43.7,
LMG08-01,542,2008,,200,200,200.2,21,4,43.5,
LMG08-01,542,2008,,200,200,200.2,23,0,45.8,
LMG08-01,556,2008,,200,180,200.18,1,3500,42.3,
LMG08-01,556,2008,,200,180,200.18,3,2000,41.9,
LMG08-01,556,2008,,200,180,200.18,5,1000,-999,
LMG08-01,556,2008,,200,180,200.18,7,5000,-999,
LMG08-01,556,2008,,200,180,200.18,9,250,42.9,
LMG08-01,556,2008,,200,180,200.18,11,94,42.6,
LMG08-01,556,2008,,200,180,200.18,13,78,-999,
LMG08-01,556,2008,,200,180,200.18,15,47,-999,
LMG08-01,556,2008,,200,180,200.18,17,32,46.7,
LMG08-01,556,2008,,200,180,200.18,19,14,45.2,
LMG08-01,556,2008,,200,180,200.18,21,4,-999,
LMG08-01,556,2008,,200,180,200.18,23,0,-999,
LMG08-01,565,2008,,200,160,200.16,1,3200,-999,
LMG08-01,565,2008,,200,160,200.16,3,2000,-999,
LMG08-01,565,2008,,200,160,200.16,5,1000,-999,
LMG08-01,565,2008,,200,160,200.16,7,500,-999,
LMG08-01,565,2008,,200,160,200.16,9,200,-999,
LMG08-01,565,2008,,200,160,200.16,11,93,43.5,
LMG08-01,565,2008,,200,160,200.16,13,65,-999,
LMG08-01,565,2008,,200,160,200.16,15,48,-999,
LMG08-01,565,2008,,200,160,200.16,17,34,-999,
LMG08-01,565,2008,,200,160,200.16,19,16,-999,
LMG08-01,565,2008,,200,160,200.16,21,5,-999,
LMG08-01,565,2008,,200,160,200.16,23,0,45.6,
LMG08-01,576,2008,,200,140,200.14,1,410,39.1,
LMG08-01,576,2008,,200,140,200.14,3,300,40.1,
LMG08-01,576,2008,,200,140,200.14,5,200,38.7,
LMG08-01,576,2008,,200,140,200.14,7,150,53.4,
LMG08-01,576,2008,,200,140,200.14,9,100,43.3,
LMG08-01,576,2008,,200,140,200.14,11,81,54.3,
LMG08-01,576,2008,,200,140,200.14,13,68,45.7,
LMG08-01,576,2008,,200,140,200.14,15,37,47.2,
LMG08-01,576,2008,,200,140,200.14,17,26,48.5,
LMG08-01,576,2008,,200,140,200.14,19,12,45.9,
LMG08-01,576,2008,,200,140,200.14,21,4,45.1,
LMG08-01,576,2008,,200,140,200.14,23,0,47.9,
LMG08-01,590,2008,,200,120,200.12,1,430,40.8,
LMG08-01,590,2008,,200,120,200.12,3,300,40.7,
LMG08-01,590,2008,,200,120,200.12,5,200,43,
LMG08-01,590,2008,,200,120,200.12,7,150,38.6,
LMG08-01,590,2008,,200,120,200.12,9,80,47.7,
LMG08-01,590,2008,,200,120,200.12,11,55,46.9,
LMG08-01,590,2008,,200,120,200.12,13,40,47.9,
LMG08-01,590,2008,,200,120,200.12,15,26,47.7,
LMG08-01,590,2008,,200,120,200.12,17,19,42.5,
LMG08-01,590,2008,,200,120,200.12,19,8,46.3,
LMG08-01,590,2008,,200,120,200.12,21,4,47.4,
LMG08-01,590,2008,,200,120,200.12,23,0,46.6,
LMG08-01,596,2008,,200,100,200.1,1,440,39.4,
LMG08-01,596,2008,,200,100,200.1,3,300,41.5,
LMG08-01,596,2008,,200,100,200.1,5,150,40.7,
LMG08-01,596,2008,,200,100,200.1,7,75,39.8,
LMG08-01,596,2008,,200,100,200.1,11,56,43.6,
LMG08-01,596,2008,,200,100,200.1,12,47,45.4,
LMG08-01,596,2008,,200,100,200.1,13,28,45.8,
LMG08-01,596,2008,,200,100,200.1,15,20,44.2,
LMG08-01,596,2008,,200,100,200.1,19,10,46.5,
LMG08-01,596,2008,,200,100,200.1,21,4,44.3,
LMG08-01,596,2008,,200,100,200.1,23,0,47.8,
LMG08-01,615,2008,,200,0,200,1,700,45.5,
LMG08-01,615,2008,,200,0,200,3,400,45.4,
LMG08-01,615,2008,,200,0,200,4,200,44.9,
LMG08-01,615,2008,,200,0,200,5,80,43.5,
LMG08-01,615,2008,,200,0,200,7,60,47.5,
LMG08-01,615,2008,,200,0,200,11,50,49,
LMG08-01,615,2008,,200,0,200,13,29,46.2,
LMG08-01,615,2008,,200,0,200,15,20,45.2,
LMG08-01,615,2008,,200,0,200,19,9,46.6,
LMG08-01,615,2008,,200,0,200,21,4,42.7,
LMG08-01,615,2008,,200,0,200,23,0,47.5,
LMG08-01,619,2008,,200,20,200.02,1,550,42.1,
LMG08-01,619,2008,,200,20,200.02,3,450,44.5,
LMG08-01,619,2008,,200,20,200.02,5,350,45.1,
LMG08-01,619,2008,,200,20,200.02,7,250,41.5,
LMG08-01,619,2008,,200,20,200.02,9,80,43.1,
LMG08-01,619,2008,,200,20,200.02,11,56,42.8,
LMG08-01,619,2008,,200,20,200.02,13,47,47.3,
LMG08-01,619,2008,,200,20,200.02,15,25,47.5,
LMG08-01,619,2008,,200,20,200.02,17,16,47.8,
LMG08-01,619,2008,,200,20,200.02,19,9,51.5,
LMG08-01,619,2008,,200,20,200.02,21,4,47.9,
LMG08-01,619,2008,,200,20,200.02,23,0,47.8,
LMG08-01,631,2008,,200,-40,200.-040,1,430,43.8,
LMG08-01,631,2008,,200,-40,200.-040,3,300,45.2,
LMG08-01,631,2008,,200,-40,200.-040,5,200,44.6,
LMG08-01,631,2008,,200,-40,200.-040,7,112,49,
LMG08-01,631,2008,,200,-40,200.-040,9,50,47.9,
LMG08-01,631,2008,,200,-40,200.-040,11,38,48.4,
LMG08-01,631,2008,,200,-40,200.-040,13,33,51,
LMG08-01,631,2008,,200,-40,200.-040,15,20,49.6,
LMG08-01,631,2008,,200,-40,200.-040,17,15,50.1,
LMG08-01,631,2008,,200,-40,200.-040,19,8,49.9,
LMG08-01,631,2008,,200,-40,200.-040,21,4,50.4,
LMG08-01,631,2008,,200,-40,200.-040,23,0,49.1,
LMG08-01,638,2008,,200,-20,200.-020,1,155,45.4,
LMG08-01,638,2008,,200,-20,200.-020,3,125,41.3,
LMG08-01,638,2008,,200,-20,200.-020,5,100,45.5,
LMG08-01,638,2008,,200,-20,200.-020,7,80,48.1,
LMG08-01,638,2008,,200,-20,200.-020,9,60,47.5,
LMG08-01,638,2008,,200,-20,200.-020,11,43,46.9,
LMG08-01,638,2008,,200,-20,200.-020,13,35,42.4,
LMG08-01,638,2008,,200,-20,200.-020,15,21,46.6,
LMG08-01,638,2008,,200,-20,200.-020,17,15,47.5,
LMG08-01,638,2008,,200,-20,200.-020,19,8,49.7,
LMG08-01,638,2008,,200,-20,200.-020,21,4,50.6,
LMG08-01,638,2008,,200,-20,200.-020,23,0,54.1,
LMG08-01,653,2008,,200,40,200.04,1,760,42.5,
LMG08-01,653,2008,,200,40,200.04,3,450,45.5,
LMG08-01,653,2008,,200,40,200.04,5,250,42.2,
LMG08-01,653,2008,,200,40,200.04,7,150,41.8,
LMG08-01,653,2008,,200,40,200.04,9,90,42.8,
LMG08-01,653,2008,,200,40,200.04,11,66,44.4,
LMG08-01,653,2008,,200,40,200.04,13,51,43.6,
LMG08-01,653,2008,,200,40,200.04,15,33,43.1,
LMG08-01,653,2008,,200,40,200.04,17,25,51.3,
LMG08-01,653,2008,,200,40,200.04,19,14,46.4,
LMG08-01,653,2008,,200,40,200.04,21,7,51.3,
LMG08-01,653,2008,,200,40,200.04,23,0,43.6,
LMG08-01,656,2008,,200,60,200.06,1,500,39.7,
LMG08-01,656,2008,,200,60,200.06,3,300,42.1,
LMG08-01,656,2008,,200,60,200.06,5,150,43.8,
LMG08-01,656,2008,,200,60,200.06,7,90,42.5,
LMG08-01,656,2008,,200,60,200.06,9,63,42.7,
LMG08-01,656,2008,,200,60,200.06,11,51,44.7,
LMG08-01,656,2008,,200,60,200.06,13,40,46.8,
LMG08-01,656,2008,,200,60,200.06,15,29,47.5,
LMG08-01,656,2008,,200,60,200.06,17,20,50.8,
LMG08-01,656,2008,,200,60,200.06,19,10,50.6,
LMG08-01,656,2008,,200,60,200.06,21,4,47.5,
LMG08-01,656,2008,,200,60,200.06,23,0,51.2,
LMG08-01,663,2008,,200,80,200.08,1,450,43.5,
LMG08-01,663,2008,,200,80,200.08,3,300,46.5,
LMG08-01,663,2008,,200,80,200.08,5,200,46.4,
LMG08-01,663,2008,,200,80,200.08,7,80,46.5,
LMG08-01,663,2008,,200,80,200.08,9,61,47.8,
LMG08-01,663,2008,,200,80,200.08,11,51,-999,
LMG08-01,663,2008,,200,80,200.08,13,40,50.5,
LMG08-01,663,2008,,200,80,200.08,15,30,-999,
LMG08-01,663,2008,,200,80,200.08,17,20,49.4,
LMG08-01,663,2008,,200,80,200.08,19,10,53.7,
LMG08-01,663,2008,,200,80,200.08,21,4,54.4,
LMG08-01,663,2008,,200,80,200.08,23,0,-999,
LMG08-01,673,2008,,100,-60,100.-060,1,200,-999,
LMG08-01,673,2008,,100,-60,100.-060,3,100,-999,
LMG08-01,673,2008,,100,-60,100.-060,5,60,-999,
LMG08-01,673,2008,,100,-60,100.-060,7,35,-999,
LMG08-01,673,2008,,100,-60,100.-060,9,25,-999,
LMG08-01,673,2008,,100,-60,100.-060,11,17,-999,
LMG08-01,673,2008,,100,-60,100.-060,13,15,-999,
LMG08-01,673,2008,,100,-60,100.-060,15,8,-999,
LMG08-01,673,2008,,100,-60,100.-060,17,6,-999,
LMG08-01,673,2008,,100,-60,100.-060,19,3,-999,
LMG08-01,673,2008,,100,-60,100.-060,21,1,-999,
LMG08-01,673,2008,,100,-60,100.-060,23,0,-999,
LMG08-01,681,2008,,116,-47,116.-047,1,430,43.9,
LMG08-01,681,2008,,116,-47,116.-047,3,300,43.4,
LMG08-01,681,2008,,116,-47,116.-047,5,100,43.3,
LMG08-01,681,2008,,116,-47,116.-047,7,75,41,
LMG08-01,681,2008,,116,-47,116.-047,9,50,43.4,
LMG08-01,681,2008,,116,-47,116.-047,11,40,41.2,
LMG08-01,681,2008,,116,-47,116.-047,13,35,47.3,
LMG08-01,681,2008,,116,-47,116.-047,15,20,52.6,
LMG08-01,681,2008,,116,-47,116.-047,17,14,47.1,
LMG08-01,681,2008,,116,-47,116.-047,19,6,46.9,
LMG08-01,681,2008,,116,-47,116.-047,21,3,54.4,
LMG08-01,681,2008,,116,-47,116.-047,23,0,50.7,
LMG08-01,703,2008,,380,10,380.01,1,580,50.5,
LMG08-01,703,2008,,380,10,380.01,3,350,42.9,
LMG08-01,703,2008,,380,10,380.01,5,250,46,
LMG08-01,703,2008,,380,10,380.01,7,150,43.9,
LMG08-01,703,2008,,380,10,380.01,9,79,-999,
LMG08-01,703,2008,,380,10,380.01,11,65,45.6,
LMG08-01,703,2008,,380,10,380.01,13,50,47.5,
LMG08-01,703,2008,,380,10,380.01,15,39,46.4,
LMG08-01,703,2008,,380,10,380.01,17,24,48.3,
LMG08-01,703,2008,,380,10,380.01,19,13,48.6,
LMG08-01,703,2008,,380,10,380.01,21,4,52,
LMG08-01,703,2008,,380,10,380.01,23,0,48.3,
LMG08-01,706,2008,,420,0,420,1,150,45.4,
LMG08-01,706,2008,,420,0,420,3,150,46.5,
LMG08-01,706,2008,,420,0,420,5,125,53.7,
LMG08-01,706,2008,,420,0,420,7,100,43.8,
LMG08-01,706,2008,,420,0,420,9,80,-999,
LMG08-01,706,2008,,420,0,420,11,69,42.1,
LMG08-01,706,2008,,420,0,420,13,55,45.8,
LMG08-01,706,2008,,420,0,420,15,30,48.5,
LMG08-01,706,2008,,420,0,420,17,20.5,47.2,
LMG08-01,706,2008,,420,0,420,19,9.5,48.2,
LMG08-01,706,2008,,420,0,420,21,3,48.2,
LMG08-01,706,2008,,420,0,420,23,0,48.4,
LMG08-01,713,2008,,440,15,440.015,1,430,43.9,
LMG08-01,713,2008,,440,15,440.015,3,400,47.2,
LMG08-01,713,2008,,440,15,440.015,5,275,42.7,
